Tweet,Stance,Index,Original Tweet
too many women in too many countries speak the same language of silence hillary clinton # hillary clito n # # hillary 4 women #,FAVOR,1828,Too many women in too many countries speak the same language ﾍ｢槍宅 of silence. HILLARY CLINTON #HillaryCliton #Hillary4Women #SemST
too many women in too many countries speak the same language of silence hillary clinton # hillary clito n # # hillary 4 women #,FAVOR,1829,Too many women in too many countries speak the same language  of silence. HILLARY CLINTON #HillaryCliton #Hillary4Women #SemST
"always AOL instant mess anger high , work hard , care deeply about what you believe in when you stumble , keep faith hillary clinton faith 4 hillary",FAVOR,1830,"Always aim high,work hard, & care deeply about what U believe in...when U stumble, keep faith. HILLARY CLINTON @Faith4Hillary #SemST"
"it 's time that we move from good words too good works , from sound bites too sound solutions hillary clinton # hillary clinton #",FAVOR,1831,"It's time that we move from good words 2 good works, from sound bites 2 sound solutions HILLARY CLINTON #HillaryClinton #SemST"
the democrats dnc women i'm down to help for 2016 election,FAVOR,1832,@TheDemocrats @DNCWomen I'm down to help for 2016 election. #SemST
how many poor kids could too 5 billion feed ?,NONE,1833,How many poor kids could $2.5 billion feed? #SemST
nor su 2 secret clinton docs ? gee what a surprise !,AGAINST,1834,@Norsu2 secret Clinton docs? gee WHAT a surprise! #SemST
too far real donald trump that 's just too fucking far # baltimore uprising # # obama #,NONE,1835,Too far @realDonaldTrump. That's just too fucking far. #BaltimoreUprising #Obama #SemST
hillary clinton makes nixon look like an amateur schoolboy # clinton cash # # clinton foundation # # clinton #,AGAINST,1836,Hillary Clinton makes Nixon look like an amateur schoolboy #ClintonCash #ClintonFoundation #Clinton #SemST
the hill # mama hillary # is making the case here just exclusively how to deal with complex social issues # cnn # # bbc # # mama clinton #,FAVOR,1837,@thehill #MamaHillary is making the case here & just exclusively how to deal with complex social issues. #cnn #bbc #Mamaclinton #SemST
"golden talon john man ko cassandra rules on the contrary , i am happy she will win i enjoy seeing liberal cities burn go",FAVOR,1838,".@GoldenTalon @johnmanko @CassandraRules  On the contrary, I am happy she will win. I enjoy seeing Liberal cities burn GO #SemST"
whoever is up now let it be known that support for # marco rubio # never sleeps ! we promote the # new american century # 24 7 # texas # # thanks #,AGAINST,1839,Whoever is up now let it be known that support for #MarcoRubio never sleeps! We promote the #NewAmericanCentury 24/7 #Texas #TX #SemST
slate this is why rand paul will never be potus # baltimore uprising #,NONE,1840,@Slate This is why Rand Paul will never be POTUS. #BaltimoreUprising #SemST
"poli ana no , she 's got the # black lives matter # vote with oh even talking to them most blacks are brainwashed by the democrats",AGAINST,1841,"@_Poli_Ana_ No, she's got the #BlackLivesMatter vote w/o even talking to them.  Most blacks are brainwashed by @TheDemocrats #SemST"
if you 're not watching hillary clinton 's speech right now you 're missing her drop tons of wisdom,FAVOR,1842,If you're not watching @HillaryClinton's speech right now you're missing her drop tons of wisdom. #SemST
a proper introduction of hillary clinton should begin with five words will the defendant please rise # why im not voting for hillary #,AGAINST,1843,A proper introduction of Hillary Clinton should begin with five words: Will the defendant please rise #WhyImNotVotingForHillary #SemST
yes ! community policing is answer to rebuilding trust in our communities between law enforcement and the people they serve,NONE,1844,YES! Community policing is answer to rebuilding trust in our communities between law enforcement and the people they serve. #SemST
do n't get it twisted a major presidential candidate using her first policy speech to talk about mass in car cert a ion,AGAINST,1845,Don't get it twisted. A major presidential candidate using her first policy speech to talk about mass incarcertaion. #SemST
' hillary speak ' campaign rhetoric is going to be the death of me j mark walk,AGAINST,1846,'Hillary-speak' campaign rhetoric is going to be the death of me. @jmarkwalk #SemST
hillary clinton a rainbow logo ? did you know only for of the us is gay ? ( 2010 census ) # why im not voting for hillary #,AGAINST,1847,@HillaryClinton  A Rainbow logo? Did u know only 4% of the US is gay? (2010 Census). #WhyImNotVotingForHillary #SemST
saw a bit of hillary clinton 's speech i was proud to hear her plans for policy improvements in our justice system thanks !,FAVOR,1848,Saw a bit of @HillaryClinton 's speech & I was proud to hear her plans for policy improvements in our justice system. Thanks! #SemST
anomaly 100 i'm confident that will piss off a few white anglo saxon protestants ! keep talking jeb,NONE,1849,@Anomaly100 I'm confident that will piss off a few white Anglo-Saxon Protestants!  Keep talking Jeb. #SemST
up worthy hillary clinton it should be illegal for an employer to discriminate against their workers # equality for all #,FAVOR,1850,@Upworthy @HillaryClinton It should be illegal for an employer to discriminate against their workers. #EqualityForAll #SemST
"a body camera on every cop , private servers for cabinet secretaries",NONE,1851,"A body-cam on every cop, private servers for Cabinet Secretaries. #SemST"
john kerry bal wan ika pil hillary clinton state dept tom per riel lo i did n't realize # pay to play diplomacy # was such a big hit !,AGAINST,1852,@JohnKerry @BALWANIKAPIL @HillaryClinton @StateDept @tomperriello  I didn't realize #PayToPlayDiplomacy was such a big hit!  #SemST
"vr wc texan wow , she 's one to talk",AGAINST,1853,"@VRWCTexan WOW, she's one to talk #SemST"
rt future tx leader are you all at # utep # ready for # marco rubio # in # 2016 # # miners # # lady miners # # university of texas el paso # # rubio # # new #,NONE,1854,RT @FutureTXLeader: Are y'all at #UTEP ready for #MarcoRubio in #2016 #Miners #LadyMiners #UniversityOfTexasElPaso #Rubio #New... #SemST
rt future tx leader are you all # texas tech # # red raiders # ready for # marco rubio # in # 2016 # # ttu # # texas tech university # # rubio # # texas # # and #,AGAINST,1855,RT @FutureTXLeader: Are y'all #TexasTech #RedRaiders ready for #MarcoRubio in #2016 #TTU #TexasTechUniversity #Rubio #Texas #N... #SemST
rt future tx leader who in # corpus christi # is ready for # marco rubio # in # 2016 # # hooks # # cc # # texas # # thanks # # 361 # # keep texas red # # gop # # tea #,AGAINST,1856,RT @FutureTXLeader: Who in #CorpusChristi is ready for #MarcoRubio in #2016 #Hooks #CC #Texas #TX #361 #KeepTexasRed #GOP #Tea... #SemST
"i 've been doing my reading and i do have to to say , i'm wildly impressed by hillary clinton",FAVOR,1857,"I've been doing my reading and I do have to to say, I'm wildly impressed by Hillary Clinton #SemST"
"zachary e bell thank you 4 the follow god bless you and those you love ! god bless america , may she always be the land of the free !",NONE,1858,"@zacharyebell Thank you 4the follow. God bless you and those you love! God bless America, may she always be the land of the free! #SemST"
barack obama thanks for selling out all the workers who voted for you for pushing fasttrack # sellout #,NONE,1859,@BarackObama thanks for selling out all the workers who voted for you for pushing FastTrack #sellout #SemST
as late as 2013 # hillary clinton # opposed marriage equality,AGAINST,1860,As late as 2013 #HillaryClinton opposed marriage equality. #SemST
the hill all the more reason to vote # democrat # in 2016 # aca works # # get money out # # restore the vr a # # bernie 2016 # # war on poverty #,FAVOR,1861,@thehill all the more reason to vote #Democrat in 2016. #ACAworks #GetMoneyOut #RestoreTheVRA #Bernie2016 #waronpoverty #SemST
rt glenn he gar follow if you stand against hillary in 2016 !,AGAINST,1862,RT @Glenn_Hegar: Follow if you stand against Hillary in 2016! #SemST
i can vote in 2016 after all ayy yyyy yyyy,NONE,1863,I can vote in 2016 after all ayyyyyyyyyy #SemST
"js tines 3 wooden threat open mouth , reveal heart margaret sanger , architect for black genocide larry elder the five # hillary so white #",AGAINST,1864,"@jstines3 @WoodenThreat Open mouth, reveal heart-Margaret Sanger,architect for black genocide @larryelder @TheFive #HillarySoWhite #SemST"
i'm still so happy my voter id came in the mail,NONE,1865,I'm still so happy my voter ID came in the mail  #SemST
great conversation last night with schoolbus soul zak ste ib great connections in # waverly # on my # turf # ! # fellows i a # # commit to caucus #,NONE,1866,Great convo last night w/ @schoolbus_soul & @zaksteib Great connections in #Waverly & on my #turf! #FellowsIA #CommitToCaucus #SemST
# hillary clinton # is hiring # monsanto # lawyers to help her become president the next president should n't be aided by monsanto,AGAINST,1867,#HillaryClinton is hiring #Monsanto lawyers to help her become President. The next president shouldn't be aided by Monsanto #SemST
mary m oriente s love it it happens in my world too !,NONE,1868,@marymorientes Love it. It happens in my world too! #SemST
f roque sha you get me that book yeah ?,NONE,1869,@Froquesha u get me that book yea?  #SemST
rt putter rod ingraham angle republicans everywhere are looking for someone to lead a leader not a liar,AGAINST,1870,RT @putterrod: @IngrahamAngle Republicans everywhere are looking for someone to lead. A leader not a liar. #SemST
this weekend is the hillary for america weekend of action i hope you 'll participate l # california #,FAVOR,1871,This weekend is the Hillary For America Weekend of Action & I hope you'll participate. -L #California #SemST
"it 's good that after 30 years in public service ( with zero accomplishments ) , hillary is finally ready too serve the public ! saying lol out loud",AGAINST,1872,"It's good that after 30 years in public service (with zero accomplishments), Hillary is finally ready 2 serve the public! Lolol #SemST"
"we 're out here in g town , and where are you # sc tweets #",NONE,1873,"We're out here in G-town, and where are you  #sctweets #SemST"
js tines 3 bc williams 92 # stephens # begged for his life hillary clinton madam president is begging for your vote # not a chance in hell #,AGAINST,1874,@jstines3 @bcwilliams92 #Stephens begged for his life & @HillaryClinton @Madam_President is begging for ur vote #NotAChanceInHell #SemST
rt span glis h pop thanks gop keep sending in the clowns ! it makes this upcoming election very entertaining # latinos 2016 # # rock #,NONE,1875,RT @spanglishpop: Thanks @GOP keep sending in the clowns! It makes this upcoming election very entertaining #latinos2016 #Rock... #SemST
# things you dont say as a politician # i do n't feel no ways tired go to the back of the line what difference does it make ?,NONE,1876,#ThingsYouDontSayAsAPolitician  I don't feel no ways tired. Go to the back of the line. What difference does it make?  #SemST
laughing at the republican party the best they can offer is # donald trump # and # jeb bush # ? # hillary clinton # has got this !,FAVOR,1877,Laughing at the Republican Party. The BEST they can offer is #DonaldTrump and #JebBush?   #HillaryClinton has got this! #SemST
"temp 15544 ice decay brooklyn juggler classic mouth in this context , to all practical extents and purposes ? it means",NONE,1878,"@Temp15544 @icedecay @BrooklynJuggler @classic_mouth In this context, to all practical extents and purposes? It means #SemST"
just met an awesome supporter on the cx bus ! he said hillary is one strong woman and we need that for our country # fellows nv #,FAVOR,1879,"Just met an awesome supporter on the CX bus! He said ""Hillary is one strong woman and we need that for our country."" #FellowsNV #SemST"
"hilary has lied , deleted benghazi emails , and betrayed the trust of americans scandal after scandal",AGAINST,1880,"Hilary has lied, deleted Benghazi emails, and betrayed the trust of Americans scandal after scandal. #SemST"
"hillary has lied , deleted benghazi emails , and betrayed the trust of americans scandal after scandal",AGAINST,1881,"Hillary has lied, deleted Benghazi emails, and betrayed the trust of Americans scandal after scandal. #SemST"
"in high school , decided to be the first woman president in 2016 , but i never got into politics do n't have trump 's money",NONE,1882,"In high school, decided to be the first woman president in 2016, but I never got into politics & don't have Trump's money. #SemST"
thanks izzy bugatti for participating ! we are lucky to have you here in iowa # fellows i a #,NONE,1883,Thanks @izzybugatti for participating! WE are lucky to have YOU here in Iowa. #FellowsIA #SemST
"ji levin strumpet city yes you make me proud socialism is the answer , which leads to communism we will succeed",NONE,1884,"@jilevin @strumpetcity Yes. You make me proud. Socialism is the answer, which leads to communism. We will succeed. #SemST"
"gop obamacare stays and the confederate flag goes you guys have had quite the shitty week , have n't you ?",NONE,1885,"@GOP Obamacare stays and the Confederate flag goes. You guys have had quite the shitty week, haven't you? #SemST"
come visit me at the jefferson county fair ! representative curt hanson will tell a joke and i 'll tell a story about why vote,NONE,1886,Come visit me at the Jefferson County Fair! Representative Curt Hanson will tell a joke and I'll tell a story about why vote #SemST
i'm proud to announce i support # hillary clinton # ! ! ! !,FAVOR,1887,I'm proud to announce I support #HillaryClinton!!!! #SemST
excited to be working with some great # fellows sc # this summer they 're some pretty great people that are fired up for # lets go #,NONE,1888,Excited to be working with some great #FellowsSC this summer. They're some pretty great people that are fired up for #LetsGo #SemST
federal gov ' t social spending 61 of budget federal gov ' t defense spending 22 of budget something is definitely wrong here,NONE,1889,Federal gov't social spending 61% of budget. Federal gov't defense spending 22% of budget. Something is definitely wrong here. #SemST
hillary clinton literally the greatest video i have ever seen,FAVOR,1890,@HillaryClinton literally the greatest video I have ever seen. #SemST
washington post sir sorry mae bye bharat mool Kick a Hey you par my hart is for demo cr a et and,NONE,1891,@washingtonpost sir sory mae bi bharat mool ka hu par my hart is for democraet and #SemST
chelsea clinton 's mom has got it going on ! # potus # # chelsea s mom #,FAVOR,1892,@ChelseaClinton's mom has got it going on! #POTUS #ChelseasMom #SemST
"america needs a champion ! h no thanks , hillary clinton we do n't need a champion , especially if you 're that champion",AGAINST,1893,"America needs a champion!-H  No thanks,@HillaryClinton we don't need a champion, especially if you're that ""champion"".   #SemST"
would that the rest of # us # were able to escape from # clinton # as well # clinton correctional # # hillary clinton # # escape clinton #,AGAINST,1894,Would that the rest of #us were able to escape from #Clinton as well #ClintonCorrectional #HillaryClinton #escapeClinton #SemST
hillary clinton awesome video ! vote for chelsea 's mom,FAVOR,1895,@HillaryClinton Awesome video!  Vote for Chelsea's mom. #SemST
hill i ary i provided all work related emails state dept there are work related emails you did n't provide # hill a red acted #,AGAINST,1896,Hilliary: I provided all work related emails  State Dept: There are work related emails you didn't provide  #Hillaredacted #SemST
"# carly fiori na # on # hannity # , very impressive a serious presidential candidate versus a bad actress",AGAINST,1897,"#CarlyFiorina on #hannity, very impressive. A serious presidential candidate vs. A bad actress. #SemST"
"leigh st orz js tines 3 totally agree , hillary is an incompetent scandal ridden phony",AGAINST,1898,"@LeighStorz @jstines3 Totally agree, Hillary is an incompetent scandal ridden phony. #SemST"
"this friday is , officially , political incorrectness day ! all day say whatever you want and offend everyone ! yay ! # t cot # # 2a # # pc #",NONE,1899,"This Friday is, officially, Political Incorrectness day! All day say whatever you want and offend everyone! Yay! #tcot #2A #PC  #SemST"
"fox news report shows you is state department cannot locate 15 of hillary clinton 's private emails not so fast , hillary !",AGAINST,1900,"@FoxNews report shows U.S. State Department cannot locate 15 of Hillary Clinton's Private Emails.  Not so fast, Hillary! #SemST"
callisto 1947 texas man 2008 amy mek hillary 's new campaign slogan hillary nothing to hide except the truth ! ! ! # t cot # # c cot #,AGAINST,1901,@Callisto1947 @texasman2008 @AmyMek Hillary's new Campaign Slogan:  HILLARY - NOTHING TO HIDE EXCEPT THE TRUTH !!!  #TCOT #CCOT #SemST
i really need my new hillary clinton shirt to come in meeting some people at the brewery same night as a bernie meetup there,FAVOR,1902,I really need my new @HillaryClinton shirt to come in. Meeting some people at the brewery same night as a Bernie meetup there. #SemST
"donald trump is a joke his a simple minded idiot , and i have nothing else to say about him he can go fuck him self",NONE,1903,"Donald Trump is a joke. His a simpleminded idiot, and I have nothing else to say about him. He can go FUCK him self. #SemST"
hillary clinton ca hillary stand on the right side,FAVOR,1904,@HillaryClinton @ca_hillary stand on the right side #SemST
hillary clinton said # all lives matter # just like she said marriage was between a man and a woman ! giver her a few more years,AGAINST,1905,@HillaryClinton said #AllLivesMatter just like she said marriage was between a man and a woman! Giver her a few more years #SemST
# hillary debate question # so you profess admiration for # margaret sanger # who wanted to rid the country of negros explain please ?,AGAINST,1906,"#HillaryDebateQuestion So you profess admiration for #MargaretSanger who wanted to rid the country of ""negros"". Explain please? #SemST"
rt mci re lli 92 hillary for the win,FAVOR,1907,RT @mcirelli92: Hillary for the win #SemST
why did # rand paul # take donations from a # white supremacy # group after shaking hands with black leaders ? # black lives matter # # gop #,NONE,1908,Y did #randpaul take donations from a #WhiteSupremacy group after shaking hands with black leaders? #BlackLivesMatter #gop #SemST
claire cm c rosie gray is that why she and clinton global take that # saudi # money ? # saudi cables # # saudi cables # # clinton 2016 #,AGAINST,1909,@clairecmc @RosieGray is that why she and @ClintonGlobal take that #Saudi money? #SaudiCables #SaudiCables #clinton2016 #SemST
pete fr t this is how gop needs to be handling campaign not attacking each other but showing all hillary fails # unite right #,AGAINST,1910,@petefrt this is how GOP needs to be handling campaign not attacking each other but showing all hillary fails. #uniteright #SemST
molls 30 hillary clinton i love it ! one of our biggest donors is saudi arabia they support women 's rights completely ! # go team #,AGAINST,1911,@Molls30 @HillaryClinton I love it! One of our biggest donors is Saudi Arabia. They support women's rights completely! #GoTeam #SemST
hillary clinton did you feel same about # bill clinton # 's latest assault of teen girl ? # hypocrite # # hillary clinton # # hillary # 2016 no,AGAINST,1912,@HillaryClinton Did you feel same about #BillClinton's latest assault of teen girl? #hypocrite #HillaryClinton #Hillary_2016_NO #SemST
my vote is definitely for hillary i do n't want bush 's dumb ass do n't want trump either # hillary clinton #,FAVOR,1913,My vote is definitely for Hillary. I don't want Bush's dumb ass. Don't want Trump either.  #HillaryClinton #SemST
"i'm in a better place now that i got some coffee , now time to grow these grassroots # sc tweets #",NONE,1914,"I'm in a better place now that I got some coffee, now time to grow these grassroots   #sctweets #SemST"
"scotus scalia right words no longer have meaning like clinton , it depends on what the meaning of ' is ' is more if we do n't",AGAINST,1915,"@SCOTUS_Scalia Right. Words no longer have meaning. Like Clintons,""It depends on what the meaning of 'is' is."" More if we don't #SemST"
ted cruz wo n't be there i'm supporting hillary clinton for president # lgbt rights # # aca works #,FAVOR,1916,@tedcruz won't be there. I'm supporting @HillaryClinton for President. #lgbtrights #ACAWorks #SemST
"gideon henry first scotus reaffirms obamacare , then it legalize gay marriage your world is crumbling !",NONE,1917,"@GideonHenry First SCOTUS reaffirms Obamacare, then it legalize gay marriage. Your world is crumbling! #SemST"
what a huge win for america ! today is absolutely historic # equality wins # # scotus marriage #,NONE,1918,What a huge win for America! Today is absolutely historic. #EqualityWins #SCOTUSMarriage #SemST
my sexy daddy obama had two wins this week happy for him democrats,NONE,1919,My sexy daddy Obama had two wins this week. Happy for him & democrats   #SemST
today show hillary 's emails missing and incomplete ? who 'd of thunk it ? ? just trust me ! ! !,AGAINST,1920,@TODAYshow Hillary's emails missing and incomplete? Who'd of thunk it??  JUST TRUST ME!!! #SemST
vacanti sam glover maybe a woman should be president,FAVOR,1921,@vacanti @samglover Maybe a woman should be President.  #SemST
today love won and hate was defeated # morning joe # # united blue #,NONE,1922,Today LOVE won and Hate was defeated. #MorningJoe #UnitedBlue #SemST
"# obama # is riding high ! ! # obamacare # # love wins # # republicans # tearing out their hair , whatever is left of it next is # scotus #",NONE,1923,"#Obama is riding high!! #ObamaCare #LoveWins #Republicans tearing out their hair, whatever is left of it ..Next is #SCOTUS #SemST"
thank you hillary clinton for your support of the lgbt community on this historic day i thank you for giving us hope,FAVOR,1924,Thank you @HillaryClinton for your support of the LGBT community. On this historic day I thank you for giving us hope. #SemST
"a black president , healthcare for all , marriage equality what 's next ? a woman president ? ! damn right ! # scotus # # marriage equality #",FAVOR,1925,"A Black President,Healthcare 4 all, Marriage Equality...what's next?..a Woman President?!Damn RIGHT! #SCOTUS #MarriageEquality #SemST"
"rt murad gu der ian democrats are red , obama is a communist , i'm a true patriot , so stop hillary # t cot #",AGAINST,1926,"RT @muradguderian: Democrats are Red, Obama is a Communist, I'm a true Patriot, So stop Hillary.  #tcot #SemST"
cbs this morning emails missing and incomplete ? who 'd of thunk it ? i'm above the law and the rest of you peons ! just trust me !,AGAINST,1927,@CBSThisMorning Emails missing and incomplete? Who'd of thunk it?  I'M ABOVE THE LAW and the rest of you peons! JUST TRUST ME! #SemST
who 's monica lewinsky 's favorite football player ? ha ha clinton dix,AGAINST,1928,Who's monica Lewinsky's favorite football player? Ha-Ha Clinton Dix  #SemST
"scotus dealt a blow to hillary clinton last campaign ' promise ' what is she running on now ? corruption , lies , and deceit",AGAINST,1929,"SCOTUS dealt a blow to Hillary Clintons last campaign 'promise'... What is she running on now? Corruption, lies, and deceit. #SemST"
"do america a favor , if you feel you must vote for a woman candidate , vote for # carly 2016 # who at least has integrity unlike",AGAINST,1930,"Do America a favor, If you feel you must vote for a woman candidate, Vote for #Carly2016 who at least has integrity unlike #SemST"
getting another hillary clinton bumper sticker because # love wins # and too just was n't enough,FAVOR,1931,Getting another @HillaryClinton bumper sticker because #LoveWins and 2 just wasn't enough #SemST
pam nsc tr phr oph et rambling mother thank you for Real time strategy ! ! ! # wake up america # # dump boehner # # ditch mitch #,NONE,1932,@pamnsc @TRPhrophet @RamblingMother Thank you for RTs!!! #WakeUpAmerica #dumpboehner #ditchmitch #SemST
"ger finger pok en 2 he made a careless mistake , she deliberately broke many laws still lies about it",AGAINST,1933,"@gerfingerpoken2 he made a careless mistake, she deliberately broke many laws & still lies about it. #SemST"
very excited to hear sen klobuchar speak today !,NONE,1934,Very excited to hear Sen. Klobuchar speak today! #SemST
polit i bunny se j a 75 hub bit hillary clinton i'm voting in the democrat primary this year to support bernie sanders,AGAINST,1935,@PolitiBunny @Seja75 @hubbit @HillaryClinton I'm voting in the Democrat primary this year...to support @BernieSanders.  #SemST
my liberty depends on you being free too president obama,NONE,1936,My liberty depends on you being free too. President Obama #SemST
nro does john podest a have any grasp on reality ? i need more than 140 characters to address someone as naive as this man,NONE,1937,@NRO Does @johnpodesta have any grasp on reality? I need more than 140 characters to address someone as naive as this man. #SemST
jew boy donny oh i know he wo n't he f ke d himself over in the beginning,NONE,1938,@JewboyDonny oh I know he won't he effed himself over in the beginning  #SemST
"i called everyone i knew and raised 17 , 000 from ex boyfriends sen klobuchar",NONE,1939,"I called everyone I knew and raised $17,000 from ex-boyfriends - Sen. Klobuchar #SemST"
great that hillary clinton attended # clement a pin ck ney # 's funeral today ! !,FAVOR,1940,Great that @HillaryClinton attended #ClementaPinckney 's funeral today!! #SemST
"# wonder woman # movie , # the muppets # television show , # star wars vii # , # marriage e quail it y # # obama # i guess i can leave social media now oh wait",NONE,1941,"#WonderWoman movie, #TheMuppets TV show, #StarWarsVII, #MarriageEquaility #Obama. I guess I can leave social media now. Oh wait #SemST"
politico remember when millions of gw bush 's emails went missing or deleted reply iraq war and nobody had a hearing ? yawn !,NONE,1942,@politico Remember when millions of GWBush's emails went missing or deleted re Iraq War and nobody had a hearing? Yawn! #SemST
# love wins # on the day i get my hillary gear ! # yaa as # # pride #,FAVOR,1943,#LoveWins on the day I get my Hillary gear! #Yaaas #Pride #SemST
the girl with food though but there are people saying they just are n't going to vote at all which is ridiculous so,NONE,1944,@thegirlwithfood though. But there are people saying they just aren't going to vote at all which is ridiculous so #SemST
rt zerlina maxwell huge cheer for universal child care and early childhood education,NONE,1945,RT @ZerlinaMaxwell: Huge cheer for universal child care and early childhood education. #SemST
hillary stop pretending you were supporting the lgbt people when you opposed them until 2013 you are a lying conniving human,AGAINST,1946,Hillary: stop pretending you were supporting the LGBT people when you opposed them until 2013. You are a lying conniving human #SemST
ted cruz iam the window man get out of my state you bum ! # unite blue #,NONE,1947,@tedcruz @IamTheWindowMan  GET OUT OF MY STATE YOU BUM! #UniteBlue  #SemST
whatever is the gop going to do now with both marriage equality and the aca ? going to be fun to watch !,NONE,1948,Whatever is the GOP going to do now with both marriage equality and the ACA? Going to be fun to watch! #SemST
occupy corrupt dc she Artificial Intelligence n't no ways tired of being a dumb as s,NONE,1949,@occupycorruptDC she ain't no ways tired of being a dumbass #SemST
"i am a crook and i like it , like it , yes i do # hillary campaign slogan # # wake up america # # stop hillary 2016 # # special report #",AGAINST,1950,"I AM A CROOK...and I like it, like it, yes I do #HillaryCampaignSlogan  #WakeUpAmerica #StopHillary2016 #specialreport #SemST"
hillary clinton pretty sure you 're going to lose out on a lot of hypocritical # christian # votes by pretending to care about # lgbt #,AGAINST,1951,@HillaryClinton Pretty sure you're gonna lose out on a lot of hypocritical #Christian votes by pretending to care about #LGBT #SemST
"moving forward , our next focus should be making higher education more attainable and eliminating the gender pay gap",NONE,1952,"Moving forward, our next focus should be making higher education more attainable and eliminating the gender pay gap #SemST"
let 's shatter the glass ceiling ! gerry connolly # vade ms #,NONE,1953,Let's shatter the glass ceiling! - @GerryConnolly #VAdems #SemST
jersey kid picks thank you sir it 's an honor to hear it usa for life spread this for me # remember benghazi 2016 #,NONE,1954,@JerseyKidPicks thank you sir. It's an honor to hear it. USA for life. Spread this for me. #RememberBenghazi2016 #SemST
"let 's make secretary clinton , president clinton ag mark herring va democrats",FAVOR,1955,"Let's make Secretary Clinton, President Clinton - @AGMarkHerring @vademocrats #SemST"
i think i 'll take jeb bush over bobby jindal now and that is scary to say # bad christian values #,NONE,1956,I think I'll take @JebBush over @BobbyJindal now.. and that is scary to say.  #badchristianvalues #SemST
kim kennedy 4 thats why they still have no voting rights,NONE,1957,@kimkennedy4 thats why they still have no voting rights. #SemST
lane lewis thanks for the follow ! # the hrc super vols # for,NONE,1958,@LaneLewis Thanks for the follow! #TheHRCSuperVols for #SemST
sen kaine ( d va ) on # scotus marriage # what a great victory !,NONE,1959,"Sen. Kaine (D-VA) on #SCOTUSMarriage: ""What a great victory! #SemST"
"i am having a really tough time seeing any leaders running for potus , ques s i will have to wait and see what happens",NONE,1960,"I am having a really tough time seeing any leaders running for POTUS, quess I will have to wait and see what happens. #SemST"
hillary flew on private jet to speak to speak about income equality dinner plates were 2700 00 ! # equality for all # # pj net # # c cot #,AGAINST,1961,Hillary flew on private jet to speak to speak about Income & Equality. Dinner plates were $2700.00 ! #EqualityForAll #PJNET #CCOT #SemST
"you 're a idiot if you vote for hillary , her and obama are the epitome of what 's wrong with this country # benghazi #",AGAINST,1962,"You're a idiot if you vote for Hillary, her and Obama are The Epitome  of what's wrong with this country #Benghazi #SemST"
"despite today 's ruling , our struggle to end lgbt discrimination is also far from finished hillary clinton # virginia jj #",FAVOR,1963,"Despite today's ruling, our struggle to end LGBT discrimination is also far from finished - @HillaryClinton #VirginiaJJ #SemST"
"jeane lynn thank you so much for the follow and the favorite , jeane ! ! ! gods ' best to you ! # wake up america #",NONE,1964,"@Jeanelynn Thank you so much for the follow and the FAV, Jeane!!!  Gods' best to you! #WakeUpAmerica #SemST"
my mom just told me she and my aunt want to volunteer on hillary clinton 's campaign ! i support it !,FAVOR,1965,My mom just told me she and my aunt want to volunteer on @HillaryClinton's campaign! I support it! #SemST
let 's bring prosperity to the line workers to the kindergarten teachers ! ! ! a myk lob u char # inspired by hillary #,FAVOR,1966,Let's bring prosperity to the line workers & to the kindergarten teachers!!!- @amyklobuchar #inspiredbyhillary #SemST
"you cant fix stupid , might not be able to vote them out either",NONE,1967,"You cant fix stupid, might not be able to vote them out either. #SemST"
if i get killed thank real donald trump i was tweeting mad crap about him i do n't take it back,NONE,1968,If I get killed. Thank @realDonaldTrump . I was tweeting mad crap about him.  I don't take it back. #SemST
amazing turnout the center lv emotional crowd rt if agree love wins # fellows nv #,NONE,1969,Amazing turnout @TheCenterLV . Emotional crowd. RT if agree love wins. #FellowsNV  #SemST
meg yn kelly anytime a liberal throws around words like truth is or reality is you know they 're about to lie !,NONE,1970,"@megynkelly anytime a liberal throws around words like ""truth is"" or ""reality is"" you know they're about to LIE! #SemST"
buffalo bill 71 aram is fra in o pam nsc thank you so much for fa vs and Real time strategy ! ! ! # wake up america #,NONE,1971,@BuffaloBill71 @AramisFraino @pamnsc  Thank you so much for FAVs and RTs!!! #WakeUpAmerica #SemST
the real jena ppel Instant Message high on hashtags right now i cant help myself # my president #,NONE,1972,@therealjenappel IM HIGH ON HASHTAGS RIGHT NOW I CANT HELP MYSELF #mypresident #SemST
real donald trump why is it that your clothing line is made in china ? can you say lier pants on fire ? # morning joe # # united blue #,NONE,1973,@realDonaldTrump WHY IS IT THAT YOUR CLOTHING LINE IS MADE IN CHINA? Can U say Lier pants on fire? #morningjoe #unitedblue #SemST
slowly slowly the debt crisis will implode nations currency # america dead broke save # the dollar now,NONE,1974,SLOWLY SLOWLY THE DEBT CRISIS WILL IMPLODE NATIONS CURRENCY #AmericaDeadBrokeSAVE THE DOLLAR NOW #SemST
# america dead broke slowly # slowly china wants the yuan to replace the you is dollar as the world 's new global currency,NONE,1975,#AmericaDeadBrokeSLOWLY SLOWLY China wants the yuan to replace the U.S. dollar as the world's new global currency. #SemST
hrc snow shovel it must be hard work burying the hillary clinton anti lgbt rights record # love wins # # feel the bern #,AGAINST,1976,@HRCSnowShovel it must be hard work burying the @HillaryClinton anti-LGBT rights record #LoveWins #FeelTheBern #SemST
