Unnamed:0,sentence,ent_nut,ent_pos,ent_neg,sta_nut,sta_sup,sta_opp,senti,label
166,whoever is up now let it be known that support for # marco rubio # never sleeps ! we promote the # new american century # 24 7 # texas # # thanks #,-0.005891499,0.17209743,-0.005891499,3.434664653,3.853973302,2.785628412,Negative,oppose
167,slate this is why rand paul will never be potus # baltimore uprising #,-0.036309637,0.09541622,-0.036309637,4.144783824,4.63570728,3.147903777,Positive,neutral
168,"poli ana no , she 's got the # black lives matter # vote with oh even talking to them most blacks are brainwashed by the democrats",-0.03315918,0.094423495,-0.03315918,3.543312058,4.158060286,2.314228734,Positive,oppose
169,if you 're not watching hillary clinton 's speech right now you 're missing her drop tons of wisdom,-0.03430876,0.087181814,-0.03430876,4.142576639,4.452470875,2.554436234,Positive,support
170,a proper introduction of hillary clinton should begin with five words will the defendant please rise # why im not voting for hillary #,-0.032964684,0.09789192,-0.032964684,3.273106038,3.939851672,2.502528831,Positive,oppose
171,yes ! community policing is answer to rebuilding trust in our communities between law enforcement and the people they serve,-0.031749573,0.094014525,-0.031749573,4.245622664,4.539857772,3.55154711,Negative,neutral
172,do n't get it twisted a major presidential candidate using her first policy speech to talk about mass in car cert a ion,-0.028638333,0.104314834,-0.028638333,4.22426623,4.572045257,3.503212018,Negative,oppose
173,' hillary speak ' campaign rhetoric is going to be the death of me j mark walk,-0.0322012,0.0919109,-0.0322012,6.112658324,6.375051609,5.029912377,Negative,oppose
174,hillary clinton a rainbow logo ? did you know only for of the us is gay ? ( 2010 census ) # why im not voting for hillary #,-0.033048302,0.093564086,-0.033048302,5.147751101,5.382428191,4.065277385,Negative,oppose
175,saw a bit of hillary clinton 's speech i was proud to hear her plans for policy improvements in our justice system thanks !,-0.024498329,0.11803272,-0.024498329,3.743076237,4.084323228,3.202762163,Negative,support
176,anomaly 100 i'm confident that will piss off a few white anglo saxon protestants ! keep talking jeb,-0.033060867,0.12016703,-0.033060867,3.094450653,3.736633992,1.940952854,Positive,neutral
177,up worthy hillary clinton it should be illegal for an employer to discriminate against their workers # equality for all #,-0.03407015,0.08933556,-0.03407015,3.723489828,4.248312104,2.572456427,Positive,support
178,"a body camera on every cop , private servers for cabinet secretaries",-0.037207577,0.11354843,-0.037207577,3.833824265,3.877303226,2.96600399,Negative,neutral
179,john kerry bal wan ika pil hillary clinton state dept tom per riel lo i did n't realize # pay to play diplomacy # was such a big hit !,-0.032283895,0.16114794,-0.032283895,4.76049023,5.077464854,3.595982426,Negative,oppose
180,"vr wc texan wow , she 's one to talk",-0.03579076,0.0938296,-0.03579076,2.791605349,3.032485245,2.201045902,Negative,oppose
181,rt future tx leader are you all at # utep # ready for # marco rubio # in # 2016 # # miners # # lady miners # # university of texas el paso # # rubio # # new #,-0.000584226,0.21797892,-0.000584226,4.798543935,5.113811587,3.868826603,Negative,neutral
182,rt future tx leader are you all # texas tech # # red raiders # ready for # marco rubio # in # 2016 # # ttu # # texas tech university # # rubio # # texas # # and #,-0.0066556,0.20364052,-0.0066556,3.776038274,4.061418267,3.059396617,Negative,oppose
183,rt future tx leader who in # corpus christi # is ready for # marco rubio # in # 2016 # # hooks # # cc # # texas # # thanks # # 361 # # keep texas red # # gop # # tea #,-0.000452984,0.22849059,-0.000452984,6.202661115,6.561902153,5.170286142,Negative,oppose
184,"i 've been doing my reading and i do have to to say , i'm wildly impressed by hillary clinton",-0.033760365,0.09969929,-0.033760365,3.61106159,4.081246549,2.980048818,Positive,support
185,"zachary e bell thank you 4 the follow god bless you and those you love ! god bless america , may she always be the land of the free !",0.002566673,0.2227113,0.002566673,3.110998708,3.529148803,2.865575874,Negative,neutral
186,barack obama thanks for selling out all the workers who voted for you for pushing fasttrack # sellout #,-0.032937564,0.09303946,-0.032937564,4.93222706,4.995539286,3.635520154,Positive,neutral
187,as late as 2013 # hillary clinton # opposed marriage equality,-0.034456708,0.08926538,-0.034456708,4.327760408,4.450523615,3.305760683,Negative,oppose
188,the hill all the more reason to vote # democrat # in 2016 # aca works # # get money out # # restore the vr a # # bernie 2016 # # war on poverty #,-0.005354107,0.19787766,-0.005354107,4.658995043,4.844533357,3.715105519,Negative,support
189,rt glenn hegar follow if you stand against hillary in 2016 !,-0.03462423,0.10359688,-0.03462423,4.280731126,4.622728686,3.478164521,Positive,oppose
190,i can vote in 2016 after all ayy yyyy yyyy,-0.03572821,0.094853766,-0.03572821,3.843741515,4.192281262,3.077697466,Negative,neutral
191,"js tines 3 wooden threat open mouth , reveal heart margaret sanger , architect for black genocide larry elder the five # hillary so white #",-0.005973245,0.21997184,-0.005973245,4.525412079,4.230791131,2.838233657,Positive,oppose
192,i'm still so happy my voter id came in the mail,-0.035439413,0.09131784,-0.035439413,4.151051333,4.181344638,2.769042007,Negative,neutral
193,great conversation last night with schoolbus soul zak ste ib great connections in # waverly # on my # turf # ! # fellows i a # # commit to caucus #,-0.030599399,0.12845203,-0.030599399,4.015203133,4.418900563,2.944276301,Positive,neutral
194,# hillary clinton # is hiring # monsanto # lawyers to help her become president the next president should n't be aided by monsanto,-0.008596668,0.1625749,-0.008596668,3.637014655,3.867800223,2.94706602,Negative,oppose
195,mary m oriente s love it it happens in my world too !,-0.03595723,0.089288376,-0.03595723,4.913096963,5.220123162,3.920860395,Negative,neutral
196,f roque sha you get me that book yeah ?,-0.036368296,0.09621985,-0.036368296,4.697533975,4.975626354,3.53748096,Positive,neutral
197,rt putter rod ingraham angle republicans everywhere are looking for someone to lead a leader not a liar,-0.035051934,0.094695464,-0.035051934,6.093921434,6.220742769,4.70698288,Negative,oppose
198,this weekend is the hillary for america weekend of action i hope you 'll participate l # california #,-0.025445871,0.11120575,-0.025445871,4.54100002,4.751154403,3.614038079,Negative,support
199,"it 's good that after 30 years in public service ( with zero accomplishments ) , hillary is finally ready too serve the public ! saying lol out loud",-0.023205938,0.12509748,-0.023205938,4.257592378,4.725438257,3.364768784,Positive,oppose
200,"we 're out here in g town , and where are you # sc tweets #",-0.025877457,0.18669933,-0.025877457,4.400519704,4.734405811,3.655069946,Negative,neutral
201,js tines 3 bc williams 92 # stephens # begged for his life hillary clinton madam president is begging for your vote # not a chance in hell #,-0.017882492,0.21840847,-0.017882492,4.371895653,4.472473572,3.166980921,Positive,oppose
202,rt span glis h pop thanks gop keep sending in the clowns ! it makes this upcoming election very entertaining # latinos 2016 # # rock #,-0.004692026,0.22337309,-0.004692026,4.538187757,4.665714031,3.242597942,Negative,neutral
203,# things you dont say as a politician # i do n't feel no ways tired go to the back of the line what difference does it make ?,-0.02355839,0.1175286,-0.02355839,5.862516501,6.105104145,4.722623136,Negative,neutral
204,laughing at the republican party the best they can offer is # donald trump # and # jeb bush # ? # hillary clinton # has got this !,-0.019975815,0.14441028,-0.019975815,2.876842857,3.668525339,2.192270035,Negative,support
205,"temp 15544 ice decay brooklyn juggler classic mouth in this context , to all practical extents and purposes ? it means",-0.033670157,0.09091469,-0.033670157,3.66453516,4.279752608,2.94155368,Negative,neutral
206,just met an awesome supporter on the cx bus ! he said hillary is one strong woman and we need that for our country # fellows nv #,-0.03191109,0.09766273,-0.03191109,3.66453516,4.279752608,2.94155368,Positive,support
207,"hilary has lied , deleted benghazi emails , and betrayed the trust of americans scandal after scandal",-0.026316782,0.11875059,-0.026316782,3.729012218,4.411874322,2.69003464,Positive,oppose
208,"hillary has lied , deleted benghazi emails , and betrayed the trust of americans scandal after scandal",-0.027518129,0.11494621,-0.027518129,3.047293802,3.715626048,2.230745205,Positive,oppose
209,"in high school , decided to be the first woman president in 2016 , but i never got into politics do n't have trump 's money",-0.03199074,0.09964754,-0.03199074,4.56414876,5.018676212,3.336630554,Positive,neutral
210,thanks izzy bugatti for participating ! we are lucky to have you here in iowa # fellows i a #,-0.03497263,0.0929442,-0.03497263,5.306544936,5.385220207,4.217459354,Negative,neutral
211,"ji levin strumpet city yes you make me proud socialism is the answer , which leads to communism we will succeed",-0.033026878,0.10238954,-0.033026878,4.309014618,4.502561426,3.664634642,Negative,neutral
212,"gop obamacare stays and the confederate flag goes you guys have had quite the shitty week , have n't you ?",-0.03275759,0.09426728,-0.03275759,5.50046013,5.634366464,4.256366517,Negative,neutral
213,come visit me at the jefferson county fair ! representative curt hanson will tell a joke and i 'll tell a story about why vote,-0.025531504,0.11531786,-0.025531504,2.270644279,2.849230722,2.047163332,Negative,neutral
214,i'm proud to announce i support # hillary clinton # ! ! ! !,-0.027305847,0.10765782,-0.027305847,3.94770339,4.616436141,2.794158764,Positive,support
215,excited to be working with some great # fellows sc # this summer they 're some pretty great people that are fired up for # lets go #,-0.027010145,0.10778384,-0.027010145,4.167064365,4.675384454,2.911941184,Negative,neutral
216,federal gov ' t social spending 61 of budget federal gov ' t defense spending 22 of budget something is definitely wrong here,-0.0159982,0.14916208,-0.0159982,3.886331314,4.156553239,2.956738803,Positive,neutral
217,hillary clinton literally the greatest video i have ever seen,-0.03462293,0.08796765,-0.03462293,5.805244892,5.916776823,4.405081001,Negative,support
218,washington post sir sorry mae bye bharat mool Kick a Hey you par my hart is for demo cr a et and,-0.007013513,0.17040104,-0.007013513,5.453167832,5.692549647,4.366903101,Negative,neutral
219,chelsea clinton 's mom has got it going on ! # potus # # chelsea s mom #,-0.031615734,0.097095005,-0.031615734,5.788372733,6.06662152,4.78433503,Positive,support
220,"america needs a champion ! h no thanks , hillary clinton we do n't need a champion , especially if you 're that champion",-0.028521188,0.10721171,-0.028521188,3.573821363,4.058540513,3.067058277,Negative,oppose
221,would that the rest of # us # were able to escape from # clinton # as well # clinton correctional # # hillary clinton # # escape clinton #,-0.029240435,0.10657382,-0.029240435,5.913301685,5.989149444,4.426861807,Positive,oppose
222,hillary clinton awesome video ! vote for chelsea 's mom,-0.034473702,0.090651035,-0.034473702,5.423706808,5.821352918,4.48896941,Negative,support
223,hill i ary i provided all work related emails state dept there are work related emails you did n't provide # hill a red acted #,-0.018883264,0.1429772,-0.018883264,5.224654494,5.538137729,4.25506078,Negative,oppose
224,"# carly fiori na # on # hannity # , very impressive a serious presidential candidate versus a bad actress",-0.02696846,0.11133038,-0.02696846,2.590406825,3.125238255,2.25683989,Negative,oppose
225,"leigh st orz js tines 3 totally agree , hillary is an incompetent scandal ridden phony",-0.036523648,0.10594435,-0.036523648,4.444371673,4.845887942,3.465462821,Positive,oppose
226,"this friday is , officially , political incorrectness day ! all day say whatever you want and offend everyone ! yay ! # t cot # # 2a # # pc #",-0.024861291,0.12322965,-0.024861291,3.41021451,3.215565579,1.759423943,Negative,neutral
227,"foxnews report shows you is state department cannot locate 15 of hillary clinton 's private emails not so fast , hillary !",-0.0324967,0.10353052,-0.0324967,2.212601984,3.082334472,1.512563268,Negative,oppose
228,callisto 1947 texas man 2008 amy mek hillary 's new campaign slogan hillary nothing to hide except the truth ! ! ! # t cot # # c cot #,0.002028085,0.22329396,0.002028085,5.36942755,5.329076601,3.691248151,Negative,oppose
229,i really need my new hillary clinton shirt to come in meeting some people at the brewery same night as a bernie meetup there,-0.02997514,0.1021622,-0.02997514,3.491884196,3.884770624,2.801889736,Negative,support
230,"donald trump is a joke his a simpleminded idiot , and i have nothing else to say about him he can go fuck him self",-0.026841203,0.11185128,-0.026841203,5.002532229,5.312561753,3.862835785,Negative,neutral
231,hillary clinton ca hillary stand on the right side,-0.034262173,0.08808146,-0.034262173,5.115137964,5.046465735,3.60603008,Positive,support
232,hillary clinton said # all lives matter # just like she said marriage was between a man and a woman ! giver her a few more years,-0.029591382,0.09838672,-0.029591382,5.486898006,5.716424322,4.305108313,Positive,oppose
233,# hillary debate question # so you profess admiration for # margaret sanger # who wanted to rid the country of negros explain please ?,-0.003193039,0.18586785,-0.003193039,5.237780926,5.484432063,4.11477247,Positive,oppose
234,rt mci re lli 92 hillary for the win,-0.031669684,0.10321193,-0.031669684,3.149258772,3.563893304,2.321001074,Positive,support
235,why did # rand paul # take donations from a # white supremacy # group after shaking hands with black leaders ? # black lives matter # # gop #,-0.024166271,0.11348664,-0.024166271,5.038202667,4.827111721,3.554110871,Positive,neutral
236,claire cm c rosie gray is that why she and clinton global take that # saudi # money ? # saudi cables # # saudi cables # # clinton 2016 #,-0.03073536,0.1353297,-0.03073536,6.051164097,6.129775488,4.638144798,Negative,oppose
237,pete fr t this is how gop needs to be handling campaign not attacking each other but showing all hillary fails # unite right #,-0.031056963,0.105090074,-0.031056963,4.854449743,5.197464881,4.079324427,Negative,oppose
238,molls 30 hillary clinton i love it ! one of our biggest donors is saudi arabia they support women 's rights completely ! # go team #,-0.003035162,0.1986892,-0.003035162,5.329787848,5.743406985,4.11213398,Positive,oppose
239,hillary clinton did you feel same about # bill clinton # 's latest assault of teen girl ? # hypocrite # # hillary clinton # # hillary # 2016 no,-0.030639948,0.111626886,-0.030639948,3.425039458,3.807725843,2.744721748,Positive,oppose
240,my vote is definitely for hillary i do n't want bush 's dumb ass do n't want trump either # hillary clinton #,-0.02627818,0.12071501,-0.02627818,4.45999274,4.409066488,3.23123856,Positive,support
241,"i'm in a better place now that i got some coffee , now time to grow these grassroots # sc tweets #",-0.035873458,0.08973173,-0.035873458,3.18910126,3.541755947,2.784966414,Negative,neutral
242,"scotus scalia right words no longer have meaning like clinton , it depends on what the meaning of ' is ' is more if we do n't",-0.034713615,0.08905128,-0.034713615,5.179293788,5.231589091,3.758472178,Positive,oppose
243,ted cruz wo n't be there i'm supporting hillary clinton for president # lgbt rights # # aca works #,-0.024823692,0.1192345,-0.024823692,4.596396199,4.500596816,3.070159721,Positive,support
244,"gideon henry first scotus reaffirms obamacare , then it legalize gay marriage your world is crumbling !",-0.0272153,0.110442355,-0.0272153,4.178389023,4.528928756,3.577829002,Negative,neutral
245,what a huge win for america ! today is absolutely historic # equality wins # # scotus marriage #,-0.034828886,0.09065232,-0.034828886,3.557864748,4.009941281,1.711881294,Positive,neutral
246,my sexy daddy obama had two wins this week happy for him democrats,-0.0352892,0.09150305,-0.0352892,3.830856837,3.640288418,2.20220712,Neutral,neutral
247,today show hillary 's emails missing and incomplete ? who 'd of thunk it ? ? just trust me ! ! !,-0.036838133,0.0981692,-0.036838133,3.990498146,4.320198468,3.214940415,Negative,oppose
248,vacanti sam glover maybe a woman should be president,-0.035446446,0.08826641,-0.035446446,4.388998434,4.999705755,3.452282702,Positive,support
249,today love won and hate was defeated # morning joe # # united blue #,-0.034977406,0.08656076,-0.034977406,4.664353912,4.914470405,3.598741863,Negative,neutral
250,"# obama # is riding high ! ! # obamacare # # love wins # # republicans # tearing out their hair , whatever is left of it next is # scotus #",-0.031126488,0.09723362,-0.031126488,5.291570566,5.363490296,3.985647406,Neutral,neutral
251,thank you hillary clinton for your support of the lgbt community on this historic day i thank you for giving us hope,-0.020779928,0.12781973,-0.020779928,3.282809149,3.752269076,2.850120841,Negative,support
252,"a black president , healthcare for all , marriage equality what 's next ? a woman president ? ! damn right ! # scotus # # marriage equality #",-0.030790005,0.09953562,-0.030790005,4.479462212,4.379137866,2.897071768,Negative,support
253,"rt murad gu der ian democrats are red , obama is a communist , i'm a true patriot , so stop hillary # t cot #",-0.020812143,0.14699596,-0.020812143,5.276915462,5.387094591,4.160758071,Negative,oppose
254,cbs this morning emails missing and incomplete ? who 'd of thunk it ? i'm above the law and the rest of you peons ! just trust me !,-0.03538577,0.10633328,-0.03538577,4.790093759,5.076510725,3.795378518,Negative,oppose
255,who 's monica lewinsky 's favorite football player ? ha ha clinton dix,-0.035028167,0.08875471,-0.035028167,4.343302305,4.150403319,2.41970145,Neutral,oppose
256,"scotus dealt a blow to hillary clinton last campaign ' promise ' what is she running on now ? corruption , lies , and deceit",-0.027537445,0.107320815,-0.027537445,4.180928463,4.761916834,3.182564706,Positive,oppose
257,"do america a favor , if you feel you must vote for a woman candidate , vote for # carly 2016 # who at least has integrity unlike",-0.030793551,0.09915956,-0.030793551,4.809295059,5.000280298,3.933851586,Negative,oppose
258,getting another hillary clinton bumper sticker because # love wins # and too just was n't enough,-0.0338663,0.09128111,-0.0338663,4.322702112,4.555591803,3.596617822,Negative,support
259,pam nsc tr phr oph et rambling mother thank you for Real time strategy ! ! ! # wake up america # # dump boehner # # ditch mitch #,-0.003230885,0.23344526,-0.003230885,4.70315454,4.825800401,3.553655152,Negative,neutral
260,"ger finger pok en 2 he made a careless mistake , she deliberately broke many laws still lies about it",-0.026883129,0.10950398,-0.026883129,4.825492521,4.767278839,3.227423658,Positive,oppose
261,very excited to hear sen klobuchar speak today !,-0.036053892,0.09074748,-0.036053892,5.473308137,5.505028445,4.006645117,Positive,neutral
262,polit i bunny se j a 75 hub bit hillary clinton i'm voting in the democrat primary this year to support bernie sanders,-0.022735909,0.18023323,-0.022735909,4.577192912,4.622475047,3.289224531,Negative,oppose
263,my liberty depends on you being free too president obama,-0.03701987,0.096804455,-0.03701987,4.368890884,4.262261701,2.675765155,Positive,neutral
264,nro does john podest a have any grasp on reality ? i need more than 140 characters to address someone as naive as this man,-0.028435737,0.104079984,-0.028435737,3.731037434,3.983965337,2.945618693,Positive,neutral
265,jew boy donny oh i know he wo n't he f ke d himself over in the beginning,-0.030079644,0.101539515,-0.030079644,4.358999877,4.45582458,3.183048587,Positive,neutral
266,"i called everyone i knew and raised 17 , 000 from ex boyfriends sen klobuchar",-0.03733404,0.09965197,-0.03733404,4.394552853,3.844369061,2.484955969,Negative,neutral
267,great that hillary clinton attended # clement a pin ck ney # 's funeral today ! !,-0.033375602,0.09238652,-0.033375602,2.715228759,3.503128044,1.791213674,Positive,support
268,"# wonder woman # movie , # the muppets # television show , # star wars vii # , # marriage e quail it y # # obama # i guess i can leave social media now oh wait",-0.012893048,0.21712017,-0.012893048,4.74095784,4.50633262,2.917530873,Neutral,neutral
269,politico remember when millions of gw bush 's emails went missing or deleted reply iraq war and nobody had a hearing ? yawn !,-0.014340235,0.15026292,-0.014340235,5.564803528,5.830541049,4.498290139,Positive,neutral
270,# love wins # on the day i get my hillary gear ! # yaa as # # pride #,-0.035541646,0.08995582,-0.035541646,4.074098329,4.192966103,3.135570591,Negative,support
271,the girl with food though but there are people saying they just are n't going to vote at all which is ridiculous so,-0.03588341,0.08741827,-0.03588341,3.622134333,3.880904981,2.9562338,Negative,neutral
272,rt zerlina maxwell huge cheer for universal child care and early childhood education,-0.025158677,0.11688011,-0.025158677,2.950489152,3.752983482,2.267680816,Positive,neutral
273,hillary stop pretending you were supporting the lgbt people when you opposed them until 2013 you are a lying conniving human,-0.03363964,0.08773154,-0.03363964,4.453638451,4.714643998,3.55061155,Negative,oppose
274,ted cruz iam the window man get out of my state you bum ! # unite blue #,-0.035153095,0.08777185,-0.035153095,5.066596119,5.473078041,4.251578974,Positive,neutral
275,whatever is the gop going to do now with both marriage equality and the aca ? going to be fun to watch !,-0.03143982,0.09604352,-0.03143982,3.140260363,3.325888384,2.632843507,Negative,neutral
276,occupy corrupt dc she Artificial Intelligence n't no ways tired of being a dumb as s,-0.03706981,0.09845641,-0.03706981,5.108853876,5.2416893,3.70614406,Negative,neutral
277,"i am a crook and i like it , like it , yes i do # hillary campaign slogan # # wake up america # # stop hillary 2016 # # special report #",-0.007007616,0.17950274,-0.007007616,3.936606637,4.187448444,3.078480649,Negative,oppose
278,hillary clinton pretty sure you 're going to lose out on a lot of hypocritical # christian # votes by pretending to care about # lgbt #,-0.029750355,0.10029252,-0.029750355,3.777312307,4.12962222,3.124599821,Negative,oppose
279,"moving forward , our next focus should be making higher education more attainable and eliminating the gender pay gap",-0.034596954,0.08933658,-0.034596954,4.251236988,4.752544764,3.463259805,Positive,neutral
280,let 's shatter the glass ceiling ! gerry connolly # vade ms #,-0.034998544,0.13745692,-0.034998544,5.126872901,5.166292206,3.868600364,Negative,neutral
281,jersey kid picks thank you sir it 's an honor to hear it usa for life spread this for me # remember benghazi 2016 #,-0.01993083,0.13084185,-0.01993083,4.413750145,4.792157569,3.828233884,Neutral,neutral
282,"let 's make secretary clinton , president clinton ag mark herring va democrats",-0.03218714,0.09564923,-0.03218714,5.231505425,5.651048869,4.281721677,Negative,support
283,i think i 'll take jeb bush over bobby jindal now and that is scary to say # bad christian values #,-0.029618293,0.09989531,-0.029618293,4.469420897,4.758458825,3.662360101,Negative,neutral
284,kim kennedy 4 thats why they still have no voting rights,-0.036916874,0.0909867,-0.036916874,2.569973278,3.389006359,1.592523713,Positive,neutral
285,lane lewis thanks for the follow ! # the hrc super vols # for,-0.036530904,0.096977964,-0.036530904,5.305178542,5.367518825,3.941220184,Negative,neutral
286,sen kaine ( d va ) on # scotus marriage # what a great victory !,-0.02994036,0.10483028,-0.02994036,4.506566728,4.73057845,3.557617277,Negative,neutral
287,"i am having a really tough time seeing any leaders running for potus , ques s i will have to wait and see what happens",-0.03140946,0.10208861,-0.03140946,4.042158139,4.253593509,3.13199352,Positive,neutral
288,hillary flew on private jet to speak to speak about income equality dinner plates were 2700 00 ! # equality for all # # pj net # # c cot #,-0.024674445,0.11529954,-0.024674445,3.926923428,4.218832866,3.092063129,Positive,oppose
289,"you 're a idiot if you vote for hillary , her and obama are the epitome of what 's wrong with this country # benghazi #",-0.034924243,0.091617614,-0.034924243,2.65104994,3.098561869,2.493320655,Negative,oppose
290,"despite today 's ruling , our struggle to end lgbt discrimination is also far from finished hillary clinton # virginia jj #",-0.034242727,0.09631915,-0.034242727,4.23565286,4.483739585,3.443326203,Neutral,support
291,"jeane lynn thank you so much for the follow and the favorite , jeane ! ! ! gods ' best to you ! # wake up america #",-0.022933915,0.12216677,-0.022933915,4.660288142,4.596861291,3.273069446,Positive,neutral
292,my mom just told me she and my aunt want to volunteer on hillary clinton 's campaign ! i support it !,-0.027872583,0.106619224,-0.027872583,5.077845843,5.503153898,4.135243247,Negative,support
293,let 's bring prosperity to the line workers to the kindergarten teachers ! ! ! a myk lob u char # inspired by hillary #,-0.035620667,0.089677796,-0.035620667,4.724162933,5.025792391,3.798516829,Positive,support
294,"you cant fix stupid , might not be able to vote them out either",-0.033919938,0.09077361,-0.033919938,5.241290902,5.261053568,3.644101233,Negative,neutral
295,if i get killed thank real donald trump i was tweeting mad crap about him i do n't take it back,-0.028370455,0.10898334,-0.028370455,4.139165329,4.18606896,2.502562075,Positive,neutral
296,amazing turnout the center lv emotional crowd rt if agree love wins # fellows nv #,-0.033781134,0.13106161,-0.033781134,4.456708496,4.473044701,2.911127537,Positive,neutral
297,meg yn kelly anytime a liberal throws around words like truth is or reality is you know they 're about to lie !,-0.027212305,0.10646148,-0.027212305,5.22819307,5.523562688,4.311388994,Negative,neutral
298,buffalo bill 71 aram is fra in o pam nsc thank you so much for fa vs and Real time strategy ! ! ! # wake up america #,-0.00734026,0.23100317,-0.00734026,2.125166796,3.232261801,1.016369987,Positive,neutral
299,the real jena ppel Instant Message high on hashtags right now i cant help myself # my president #,-0.02742165,0.13916866,-0.02742165,5.214955253,5.325463855,3.928953671,Positive,neutral
300,real donald trump why is it that your clothing line is made in china ? can you say lier pants on fire ? # morning joe # # united blue #,-0.015169142,0.14080286,-0.015169142,5.323760313,5.41132303,3.946317558,Positive,neutral
301,slowly slowly the debt crisis will implode nations currency # america dead broke save # the dollar now,-0.02711318,0.1103127,-0.02711318,4.625336203,4.861550864,3.469264574,Positive,neutral
302,# america dead broke slowly # slowly china wants the yuan to replace the you is dollar as the world 's new global currency,-0.027813934,0.11282115,-0.027813934,4.504903834,4.930690072,3.270633317,Positive,neutral
303,hrc snow shovel it must be hard work burying the hillary clinton anti lgbt rights record # love wins # # feel the bern #,-0.017577592,0.16622901,-0.017577592,3.575302185,3.871178852,2.752687345,Negative,oppose
304,# hillary clinton # we 've all been waiting for your rainbow striped pantsuit # fashionista # # love wins #,-0.036613174,0.09077297,-0.036613174,5.844011183,6.02773812,4.714934866,Negative,support
305,jeb bush you are set to lose if your campaign is based on critics instead of proposing # bush fail #,-0.031187229,0.10043441,-0.031187229,4.882394837,5.082394151,3.853914645,Negative,neutral
306,i always joke about anything political because if i were serious i 'd end up offending people and not realize it,-0.035406124,0.088509046,-0.035406124,4.288090571,4.634009343,3.55586746,Negative,neutral
307,my dad told me he 's voting for hillary i'm so proud laughing out loud,-0.03531396,0.08979947,-0.03531396,5.57000765,5.901350495,4.606264513,Negative,support
308,dedicated to it i think the main problem is having your foot in your mouth in the first place,-0.036383983,0.086749345,-0.036383983,4.67275182,4.964353619,3.815274787,Positive,neutral
309,well strung is what should happened the next time these hillary loving ass douches encounter some trees # redeye #,-0.035379704,0.08988465,-0.035379704,4.469520569,4.388742667,3.033045037,Positive,oppose
310,i am just full of myself tonight # to funny # # funny # # funnier # # hilarious # # hilary duff # # quotes of the day # # quotes to live by # # quotes #,-0.030142829,0.114734955,-0.030142829,3.233672539,3.178683428,2.490934944,Negative,neutral
311,if i ever meet hillary clinton i will have died and then come back to life b see i will be so happy # idol #,-0.022509888,0.120305985,-0.022509888,6.453696455,6.679435365,5.142033018,Positive,support
312,"ar for hillary hillary clinton hillary in 2016 so proud of you ! soon , we will show who we really are keep up the good work !",0.003047979,0.21420978,0.003047979,3.13932707,3.468250194,2.328038446,Positive,support
313,hillary clinton i 'd ask # hillary clinton # to stop lying about # benghazi # # clinton foundation # ties to # terrorist # # muslim # # isis #,-0.024144866,0.11770304,-0.024144866,6.285997149,6.509105994,5.085997171,Positive,oppose
314,hillary clinton you flip flopped on the gay marriage issue must be more votes available with your current view ?,-0.025854807,0.109842375,-0.025854807,4.515314077,4.441518201,2.989068854,Negative,oppose
315,"hillary clinton more lies and hypocrisy as senator of ny , you clearly said you were opposed to gay marriage",-0.0350322,0.09034409,-0.0350322,4.901368219,4.904012606,3.683851941,Negative,oppose
316,hillary clinton you have proven your dishonesty once again in flip flopping on this issue people know you were opposed before,-0.03457781,0.089134604,-0.03457781,5.305489191,5.409271991,3.881695123,Negative,oppose
317,lauren edi cill o nbc news dl 34 l and why are major media outlets not exposing hillary 's blatant flip flopping on this issue,-0.029041814,0.110573485,-0.029041814,3.923665976,4.474369145,2.893673988,Positive,oppose
318,who's ready for a day of action ? ! i know i am ! # fellows sc #,-0.03542411,0.08875935,-0.03542411,4.665006395,4.652522617,3.067559234,Neutral,neutral
319,drudge report we have n't even had the elections yet,-0.037046716,0.09586221,-0.037046716,5.558009803,5.644026775,4.279931374,Negative,neutral
320,"96 commit cards collected for hillary in greenville , sc so far ! # fellows sc #",-0.036788218,0.103008285,-0.036788218,5.330792953,5.520729469,4.200390983,Positive,support
321,"headed to chester , sc for a big hillary canvass ! join me wylie park 11 3",-0.026279189,0.11282044,-0.026279189,4.33286798,4.398974133,3.00715163,Negative,support
322,save an intern keep bill hillary out of the white house,-0.035703965,0.08688076,-0.035703965,4.69050825,4.524587292,2.84465024,Positive,oppose
323,hillary clinton where are the # lgbt # pride condoms # bill clinton # used when he assaulted # monica lewinsky # ? # hillary clinton # # t lot #,-0.028620685,0.11103756,-0.028620685,5.523249966,5.811929012,4.520491325,Negative,oppose
324,fox news predicting 3 way marriage gee we have the mormons for that ! # morning joe # # united blue #,-0.025784865,0.110726215,-0.025784865,5.126774445,5.202704488,3.662869236,Negative,neutral
325,phil ad per 2014 louise katina hillary 's new campaign slogan is hillary nothing to hide but the truth ! # t cot # # wake up america #,-0.004824836,0.20422685,-0.004824836,5.801176541,6.015634668,4.566283067,Negative,oppose
326,madam president clinton you have all the gays vote # jar rid #,-0.03542759,0.089932844,-0.03542759,4.695486461,4.726019448,3.29440577,Negative,support
327,debater life took me a minute to realize where this came from,-0.035630852,0.089087546,-0.035630852,2.808118691,3.231035606,2.198176192,Negative,neutral
328,ger finger pok en jj author one can only hope,-0.03416677,0.09922628,-0.03416677,4.411820993,4.744236884,3.695308203,Negative,neutral
329,re corwin she did n't even answer with a complete sentence laughing out loud # legend #,-0.035638284,0.088028535,-0.035638284,5.606868158,5.647273853,4.037043175,Positive,neutral
