Tweet,Stance,Index,Original Tweet
"mit 5 anders to paraphrase friedan , the more a drive is deprived of data , the more its data will expand to fill the space # 1960s #",NONE,1165,"@mit5_anders To paraphrase Friedan, the more a drive is deprived of data, the more its data will expand to fill the space. #1960s #SemST"
"watching # baltimore riots # on fox news , obvious feminist and her go ony beard man following the reporter around for attention",AGAINST,1166,"watching #BaltimoreRiots on Fox news, obvious feminist and her goony beardman following the reporter around for attention #SemST"
"i 've removed the term # feminist # from by bio because racist , trans phobic , white feminists have fucked it up for everyone",AGAINST,1167,"I've removed the term #feminist from by bio because racist, transphobic, white feminists have fucked it up for everyone. #SemST"
bee eat les is this list for real ? please god it better be a joke no man or woman should ever pay attention to this shit # pissed #,NONE,1168,@beeeatles is this list for real? Please god it better be a joke. No man or woman should ever pay attention to this shit. #pissed #SemST
now harry is arguing with dead girl 's father about whose job it is to kill the rape murdering villain # horns #,NONE,1169,Now Harry is arguing with Dead Girl's father about whose job it is to kill the RapeMurdering villain. #Horns #SemST
sam mikl uber i'm just stating the facts,NONE,1170,@sammikluber I'm just stating the facts #SemST
how can you be female and not be a feminist ? like do you not care about your rights as a women or what ?,FAVOR,1171,How can you be female and not be a feminist? Like do you not care about your rights as a women or what? #SemST
i wonder what would happen if riots started breaking out across the globe because of how poorly women are treated by some men,FAVOR,1172,I wonder what would happen if riots started breaking out across the globe because of how poorly women are treated by some men. #SemST
rt we need feminism ' bad bitch ' is not a compliment,FAVOR,1173,RT @WeNeedFeminism: 'BAD BITCH' is not a compliment #SemST
coo i meme girl take care stomp a women do n't understand men 's plight and so should n't force men into fatherhood with oh consent,AGAINST,1174,.@cooImemegirl @TC_Stompa Women don't understand men's plight and so shouldn't force men into fatherhood w/o consent. #SemST
coo i meme girl take care stomp a so what ? it is a man 's choice whether he wants to breast feed his children,NONE,1175,.@cooImemegirl @TC_Stompa So what? It is a man's choice whether he wants to breast feed his children. #SemST
coo i meme girl take care stomp a you have no respect for real equality so you lie and claim feminists want it,AGAINST,1176,.@cooImemegirl @TC_Stompa You have no respect for real equality so you lie and claim feminists want it. #SemST
oh no equality for all what shall we do ? ! ? ! ? stop feminist as soon as possible,AGAINST,1177,OH NO EQUALITY FOR ALL WHAT SHALL WE DO ?!?!? STOP FEMINIST ASAP #SemST
the actual sarah the uk is considering abolishing prisons for women completely because crime is a man 's fault,AGAINST,1178,.@TheActualSarah The UK is considering abolishing prisons for women completely because crime is a man's fault. #SemST
viv vy yy what 's so wrong with getting penis ? how come when guys do it they 're praised for it ? you sexist,FAVOR,1179,@Vivvyyy what's so wrong with getting dick? How come when guys do it they're praised for it? YOU SEXIST #SemST
the moment you know you 've won as a wife you put out and he gets up to make his own sandwich # winning # # yvr moms # # funny # # joke #,FAVOR,1180,The moment you know you've won as a wife.  You put out and he gets up to make his own sandwich. #winning #yvrmoms #funny #joke #SemST
you do n't have to be anti men to be professional women # she quotes # # quote # # women # # men #,FAVOR,1181,You don't have to be anti-men to be pro-women. ~ #SheQuotes #Quote #women #men #SemST
jah mma rastafari vos nic you 're incredibly bigoted from rape to homosexuality # mens rights #,AGAINST,1182,@JahMMARastafari @Vosnic you're incredibly bigoted. From rape to homosexuality.  #mensrights #SemST
"full of # narcissism # and self loathing , a lot of women out there like that its got sod all to do with # wright stuff # # wolf whistling #",AGAINST,1183,"Full of #narcissism and self-loathing, a lot of women out there like that. Its got sod all to do with #WrightStuff #WolfWhistling #SemST"
demi as 20 misogynist patriarchy rapist neck beard harasser evil mans plain man spread woman hater born a rapist etc etc etc,FAVOR,1184,@Demias20  Misogynist Patriarchy rapist neckbeard Harasser evil mansplain manspread woman hater born a rapist Etc Etc Etc #SemST
"brig adam klara joel s son abortion is not suffering to women why do you think it is ? do you hate abortion , feminist ?",AGAINST,1185,".@brigadam @KlaraJoelsson Abortion is NOT suffering to women - why do you think it is? Do you hate abortion, feminist? #SemST"
it is not a woman 's place to be made to feel uncomfortable walking down the street # poppy smart #,FAVOR,1186,It is not a woman's place to be made to feel uncomfortable walking down the street. #PoppySmart #SemST
brig adam klara joel s son the child could be seized for adoption to prolife couples or raised by mom alone no,NONE,1187,.@brigadam @KlaraJoelsson The child could be seized for adoption to prolife couples or raised by mom alone - no $$. #SemST
brig adam klara joel s son you just made the best case against feminist equality ever ! fuck feminism !,AGAINST,1188,".@brigadam @KlaraJoelsson You just made the best case against feminist ""equality"" ever! Fuck feminism! #SemST"
"so , i'm following r gay 's lead embracing the term # bad feminist # i'm too far from perfect and still learning",FAVOR,1189,"So, I'm following @rgay's lead & embracing the term #badfeminist. I'm too far from perfect and still learning. #SemST"
just read a rather good article on females and their perceived imposed limits throughout the education system and the work place,FAVOR,1190,Just read a rather good article on females and their perceived/imposed limits throughout the education system and the work place #SemST
to the people ( male and female the females always upset me more ) who told me i could n't achieve or do what a boy man can,FAVOR,1191,to the people (male and female- the females always upset me more) who told me I couldn't achieve or do what a boy/man can. #SemST
"every time i was told i was bossy rather than assertive i took it as a compliment ,",FAVOR,1192,"Every time I was told I was bossy rather than assertive I took it as a compliment, #SemST"
"the most upsetting of all of these however , was when i was greeted with shock and disgust for the fact i have ambition and",FAVOR,1193,"The most upsetting of all of these however, was when I was greeted with shock and disgust for the fact I have ambition and #SemST"
"wanted to pursue a career rather than settle down and start a family in my 20 's even now , people still tell me time is ticking",FAVOR,1194,"wanted to pursue a career rather than settle down and start a family in my 20's. Even now, people still tell me time is ticking & #SemST"
"this always infuriates me if i was male would i be asked these questions ? would i be stereotyped as a ' bitch ' , ' cold hearted ' or",FAVOR,1195,"This always infuriates me. If I was male would I be asked these questions? would I be stereotyped as a 'bitch', 'cold hearted' or #SemST"
"i refuse to accept that there is a unbreakable glass ceiling , after all if you hit glass hard enough it will shatter # glass ceiling #",FAVOR,1196,"I refuse to accept that there is a unbreakable glass ceiling, after all if you hit glass hard enough it will shatter #glassceiling #SemST"
carly senatore also Instant Message assuming you claim to be one yet you just called me an idiot and you don even know me nice,NONE,1197,@carly_senatore Also im assuming you claim to be one...yet you just called me an idiot and you dont even know me. Nice. #SemST
virgin radio to maur a grier son how about maura tucker in the morning # equality # # seniority #,FAVOR,1198,"@VirginRadioTO @MauraGrierson how about ""Maura & Tucker in the morning"" #equality #seniority #SemST"
i do n't understand how the concept of a male being a feminist does n't get in some people heads equality ? anyone ? # feminist #,FAVOR,1199,I don't understand how the concept of a male being a feminist doesn't get in some peoples heads. Equality? Anyone? #feminist #SemST
mike charmander m slatina a right does n't have to come from a law they 're called equal rights not equal laws,FAVOR,1200,@Mike_Charmander @MsLatina a right doesn't have to come from a law. They're called equal rights not equal laws #SemST
today we watch the united states supreme court,NONE,1201,Today we watch the United States Supreme Court. #SemST
we live in a world where you 're either a bitch or a doormat,FAVOR,1202,We live in a world where you're either a bitch or a doormat #SemST
"jo williams 293 feminists , go to the gym , lose some weight and stop to blame society for everything",AGAINST,1203,"@jowilliams293 Feminists, go to the gym, lose some weight and stop to blame society for everything #SemST"
spectator exactly women are so weak and incapable the sight of one in a slim skin is giving them an attack of the vapours,AGAINST,1204,@spectator exactly women are so weak and incapable the sight of one in a slim skin is giving them an attack of the vapours #SemST
men that want credit from women for being feminists are not feminists at all they 're just men wanting more privileges # vaw # # p2 #,FAVOR,1205,"Men that want ""credit"" from women for being feminists are not feminists at all.  They're just men wanting more privileges #vaw #p2 #SemST"
oakley ft gaga you should be nice to me anyways # nicer internet #,NONE,1206,@oakleyftgaga you should be nice to me anyways #NicerInternet #SemST
we are actually watching a video on radical feminism in history this is the funniest movie i have ever seen,AGAINST,1207,We are actually watching a video on radical feminism in history this is the funniest movie ive ever seen #SemST
they opened a blenders in the vhs girls bathroom today ! # the more you know #,NONE,1208,they opened a blenders in the vhs GIRLS bathroom today! #TheMoreYouKnow #SemST
thought that goes through my mind on a regular basis would you have said that to me if i was a man ?,FAVOR,1209,Thought that goes through my mind on a regular basis: would you have said that to me if I was a man? #SemST
"when real life gets controversial , scroll social media faster # baltimore riots # # nepal earthquake # # kylie jenner challenge #",NONE,1210,"When real life gets controversial, scroll social media faster. #BaltimoreRiots #NepalEarthquake #kyliejennerchallenge #SemST"
people who call themselves beautiful are really the ugliest # deep # # edgy # # philosophy # # baltimore riots # # baltimore #,NONE,1211,People who call themselves beautiful are really the ugliest. #deep #edgy #Philosophy #BaltimoreRiots #Baltimore #SemST
"for us , by us these apps are what happens when girls # hack for girls rights # via auto straddle # girls in tech ht # buff love you 1 hh hm 18",FAVOR,1212,"For Us, By Us: These Apps Are What Happens When Girls #HackForGirlsRights via @autostraddle #girlsintechht.../buff.ly/1HHhM18 #SemST"
hey guy z i'm talking about baltimore social issues super smart super current events,NONE,1213,Hey guyz I'm talking about Baltimore *social issues* super smart super current events #SemST
just been putting the finishing touches to a feminist themed cryptic crossword standard # crosswords #,FAVOR,1214,Just been putting the finishing touches to a feminist-themed cryptic crossword... Standard. #crosswords #SemST
mr rams bottom instruct made by reformat studio db d luke to nge i have to stop tweeting now cause joe well made wants his tea making,NONE,1215,@MrRamsbottom @instruct @madebyreformat @studiodbd @luketonge I have to stop tweeting now cause @JoeWellMade wants his tea making. #SemST
pow simian does a vegan diet make you immortal ? either way we 're all going to die,NONE,1216,@POWSIMIAN does a vegan diet make you immortal? either way we're all gonna die #SemST
"moons muk e wow a threat of violence from a feminist , when i 've been nothing but polite i might report this",AGAINST,1217,"@moonsmuke Wow. A threat of violence from a feminist, when I've been nothing but polite. I might report this . . . #SemST"
walking through my neighborhood i saw 5 different fathers taking care of the toddler with no woman nearby # househusband #,FAVOR,1218,Walking through my neighborhood i saw 5 different fathers taking care of the toddler with no woman nearby  #househusband #SemST
foxtrot james i can kind of see myself doing what she 's doing # female power # # you only live once #,FAVOR,1219,@foxtrotjames I can kind of see myself doing what she's doing #Femalepower #yolo #SemST
olivia jen if er x it 's not always the guys job # equality #,FAVOR,1220,@OliviaJeniferx it's not always the guys job. #equality #SemST
eating a bagel by myself rocking out to man ! i feel like a woman ! # ponytail # # freedom #,FAVOR,1221,"Eating a bagel by myself rocking out to ""Man! I Feel Like a Woman!"" #ponytail #freedom #SemST"
"well maybe if more men learned to take no as an answer , women would n't have to say as much # f nm 231 #",FAVOR,1222,"Well maybe if more men learned to take ""no"" as an answer, women wouldn't have to say as much #fnm231 #SemST"
# we need feminism # because # yes all women # simply do not get the same level of respect that i get as a man # he for she #,FAVOR,1223,#WeNeedFeminism because #YesAllWomen simply do not get the same level of respect that I get as a man. #HeForShe #SemST
# f sur he t # pro tip maybe familiarize yourself with recent trending topics # men in is t # # black lives matter # # baltimore riots #,NONE,1224,#FSURHET protip. MAYBE familiarize yourself with recent trending topics....#Meninist #BlackLivesMatter #BaltimoreRiots #SemST
florence smith not if women do have equal rights feminists have made women more equal than men go read animal farm,AGAINST,1225,"@__florencesmith Not ""if"" - women do have equal rights & feminists have made women more equal than men. Go read ""Animal Farm #SemST"
"some guy just called me a gentleman for holding the door open for him he then corrected himself said i'm sorry , gentlewoman !",FAVOR,1226,"Some guy just called me a gentleman for holding the door open for him. He then corrected himself & said ""I'm sorry, gentlewoman! #SemST"
excited to hear author le or a tanenbaum slut shaming in the age ofthe internet # slut shaming #,FAVOR,1227,Excited to hear author @LeoraTanenbaum  Slut-Shaming in the Age ofthe Internet #slutshaming #SemST
"do n't let anyone else 's perception of you define you or your beliefs , and do n't feel you have to justify your own worth",FAVOR,1228,"don't let anyone else's perception of you define you or your beliefs, and don't feel you have to justify your own worth #SemST"
"you can be a # feminist # with oh being a bitch , you can also embrace your sexuality with oh having loose morals # empower all bodies # # empowering women #",FAVOR,1229,"U can be a #feminist w/o bein a bitch, u can also embrace ur sexuality w/o having loose morals #EmpowerAllBodies #empoweringwomen #SemST"
it doesnt take a miracle all takes signature and a few kind people to know not to kill innocent a women # mary jane lives #,FAVOR,1230,It doesnt take a miracle all takes signature and a few kind people to know not to kill innocent a women #MaryJaneLives #SemST
i take it personally when people call my dog a he toni is a girls name too,FAVOR,1231,I take it personally when people call my dog a he. Toni is a girls name too #SemST
the queen won the royalty race not the king or prince,FAVOR,1232,The queen won the royalty race not the king or prince #SemST
i nailed another black feminist i banged her so hard that she shit my wife ended up cleaning up the shit too # baltimore riots #,AGAINST,1233,I nailed another black feminist. I banged her so hard that she shit. My wife ended up cleaning up the shit too. #BaltimoreRiots #SemST
"we teach the young rubber normative messages about how they should use condoms , as if raw dogging is somehow wrong # team no condom #",NONE,1234,"We teach the young rubbernormative messages about how they ""should"" use condoms, as if rawdogging is somehow wrong #teamnocondom #SemST"
rt patsy maureen females turn into man hating feminists because no man fancy 's they 're dyke lesbian ass 's,AGAINST,1235,RT @PatsyMaureen: Females turn into man hating feminists because no man fancy's they're dyke lesbian ass's. #SemST
let 's fight for women 's equality ! ! read the web log below and join the cause for woman 's rights and gender equality for all ! !,FAVOR,1236,Let's fight for Women's Equality!! Read the blog below and join the cause for woman's rights and gender equality for all!! #SemST
rt we are fem strong wonder what it 'd be like to wear a dress and not be sexually harassed for it # yes all women #,FAVOR,1237,RT @WeAreFemstrong: Wonder what it'd be like to wear a dress and NOT be sexually harassed for it.  #YesAllWomen #SemST
enews tell terrence j to stop speaking about women is such a belittling manner you should never lie to women # equality # # asshole #,FAVOR,1238,@ENews Tell @TerrenceJ to stop speaking about women is such a belittling manner. You should NEVER lie to women. #Equality #asshole #SemST
whether you label yourself a feminist or not i think it 's important that we address equal rights taylor swift,FAVOR,1239,Whether you label yourself a feminist or not I think it's important that we address equal rights.-Taylor Swift. #SemST
"# we need feminism # because # no means no # it doesnt mean yes , it doesnt mean try harder ! # yes all women # yes all women # rt #",FAVOR,1240,"#WeNeedFeminism because #NoMeansNo it doesnt mean yes, it doesnt mean try harder!  #YesAllWomen @yesallwomen #RT #SemST"
"thanks for all the laughs tonight , amy schumer ! and the social commentary was n't bad either ) # equal pay # # girl you dont need makeup #",FAVOR,1241,"Thanks for all the laughs tonight, @amyschumer! And the social commentary wasn't bad either ;) #equalpay #girlyoudontneedmakeup #SemST"
v ! ca n't wait to see you ! # #,NONE,1242,V! Can't wait to see you! # #SemST
victoria core n has an article on women and politics in this months elle uk it 's a must read # general election # # politics # # women #,FAVOR,1243,@victoriacoren has an article on women and politics in this months @ELLEUK - it's a must read. #generalelection #politics #women #SemST
what a wonderful interview with blake lively in stylist magazine very refreshing feminist views,FAVOR,1244,What a wonderful interview with @blakelively in @StylistMagazine. Very refreshing feminist views #SemST
daily feminism give us a follow back # feminist #,FAVOR,1245,@Daily_Feminism -- give us a follow back.   #feminist #SemST
contrary to stereotype i see feminists all over social media championing causes that benefit men # yes all women # # he for she #,FAVOR,1246,Contrary to stereotype I see feminists all over social media championing causes that benefit men. #YesAllWomen #HeForShe #SemST
"time to go hashtag crazy , then # folklore # # uk tourism # # britain # # storytelling # # myth # # legend # # equality # # multicultural # # folk #",NONE,1247,"Time to go hashtag crazy, then... #Folklore #UKTourism #Britain #Storytelling #Myth #Legend #Equality #Multicultural #Folk #SemST"
ukip also a policy on removing feminists in their entirety thanks for your help with this # vote ukip #,AGAINST,1248,@UKIP Also a policy on removing feminists. In their entirety. Thanks for your help with this #VoteUKIP #SemST
am feminists need to grow a sense of humor with okay ( sips from male tears mug ) am a aig h ! mis andre eeeeee eeee # yes all women #,AGAINST,1249,"M: FEMINISTS NEED TO GROWA SENSE OF HUMOR W: Okay. (sips from ""Male Tears"" mug) M: AAIGH!  MISANDREEEEEEEEEEE  #YesAllWomen #SemST"
"those who resist against feminism before us 2016 election , should not be killed they should be raped to death # us elections #",FAVOR,1250,"those who resist against feminism before us 2016 election, should not be killed. they should be raped to death ... #USElections #SemST"
feminism is not just about women it 's about letting all people lead fuller lives jane fonda # life #,FAVOR,1251,Feminism is not just about women; it's about letting all people lead fuller lives ~ @JaneFonda #life #SemST
so if i find a woman attractive i'm an objecting pig if i do n't find her attractive i'm a shallow pig,AGAINST,1252,So if I find a woman attractive I'm an objectifying pig. If I don't find her attractive I'm a shallow pig. #SemST
"agra th a feminist logic be awesome or you 're a piece of shit nice you should learn what patriarchy means , dumb shit",AGAINST,1253,"@Agratha Feminist logic:  ""Be awesome or you're a piece of shit"".  Nice.  You should learn what patriarchy means, dumb shit.  #SemST"
i wonder when my feminism top is going to arrive i need a bit of happiness with the stress of studying # college life #,FAVOR,1254,I wonder when my feminism top is gonna arrive.. I need a bit of happiness with the stress of studying #collegelife #SemST
pope francis christians should support equal pay for equal work # pope francis # # world news # # society # # women #,FAVOR,1255,Pope Francis: Christians should support equal pay for equal work #popefrancis #worldnews #society #women #SemST
when in doubt do the trigger levels are over 9000,NONE,1256,@whenindoubtdo the trigger levels are over 9000 #SemST
"andy bud oh the mito eve model does not explicit prove 1 ancestor , it narrows down similarities to a matter of a degree",NONE,1257,"@andybud_o The Mito Eve model does not explicit prove 1 ancestor, it narrows down similarities to a matter of a degree... #SemST"
kristen stewart ' hollywood is disgustingly sexist ' # kristen stewart # # clouds of sil s maria # # culture # # women #,FAVOR,1258,Kristen Stewart: 'Hollywood is disgustingly sexist' #kristenstewart #cloudsofsilsmaria #culture #women #SemST
"hooks says that we continue , even though it 's hard and causes pain , because of those people we look to # what a woman # # bell hooks # # love #",FAVOR,1259,"hooks says that we continue,even though it's hard and causes pain, because of those people we look to #whatawoman #bellhooks #love #SemST"
male rape is one of the most under reported crimes male rape survivors are among the most under served crime victims,NONE,1260,Male rape is one of the most under-reported crimes; male rape survivors are among the most under-served crime victims. #SemST
the statistics show that male victims of rape are more likely to be straight than gay,NONE,1261,The statistics show that male victims of rape are more likely to be straight than gay. #SemST
this # marital rape # law if misused don give any scope to men to prove their innocence even honest men can be trapped slaughtered,AGAINST,1262,This #MaritalRape law if misused dont give any scope to men to prove their innocence.Even honest men can be trapped & slaughtered. #SemST
rt we need feminism my school taught us about the penis but never mentioned the clitoris,FAVOR,1263,RT @WeNeedFeminism: My school taught us about the penis but never mentioned the clitoris #SemST
"if you 're a feminist , stop whining on the internet and step up your game guys in baltimore riot for their cause get shit done",AGAINST,1264,"If you're a feminist, stop whining on the internet and step up your game. Guys in Baltimore riot for their cause. Get shit done. #SemST"
protein world do n't worry about all these feminists any press is good press i will be ordering products soon,AGAINST,1265,@ProteinWorld Don't worry about all these feminists. Any press is good press. I will be ordering products. soon. #SemST
body in mind sj ws prove that people are perfectly capable of acting against metaphysical given reality # gamer gate #,NONE,1266,@Body_in_Mind SJWs prove that people are perfectly capable of acting against metaphysically given reality. #gamergate #SemST
fashion o polis you just gained a new follower ! the # misogynist # # marital rape debate # views has got me outraged !,FAVOR,1267,@Fashionopolis You just gained a new follower! The #misogynist #maritalrapedebate views has got me outraged! #SemST
fx ck you st agram you have no reason to need feminism in the 1st world you are equal stop trying to make a case for victimhood,AGAINST,1268,@fxckyoustagram u have no reason to need feminism in the 1st world.u are equal. Stop trying to make a case for victimhood. #SemST
thomas ral most feminists do n't know what they are fighting for ? ! most ego maniac 's who want they 're 15 minutes of fame # c 4 news #,AGAINST,1269,@thomas_RAL: Most feminists don't know what they are fighting for?! Most ego maniac's who want they're 15 minutes of fame. #c4news #SemST
upload sexually provocative pictures up for all to see but if someone you are n't attracted to looks it 's harassment ? right,AGAINST,1270,Upload sexually provocative pics up for all to see. But if someone you aren't attracted to looks it's harassment? Right #SemST
one time i said girls do n't like being called sluts to a guy and he said you ca n't speak for everyone,FAVOR,1271,"One time I said girls don't like being called sluts to a guy and he said ""you can't speak for everyone #SemST"
"all men accused of rape should be immediately castrated , no questions asked # rape culture # # he for she #",FAVOR,1272,"All men accused of rape should be immediately castrated, no questions asked. #RapeCulture #HeForShe #SemST"
riot child army even though we all know which gender is superior ),FAVOR,1273,@RiotChildArmy Even though we all know which gender is superior. =) #SemST
dear feminists why do n't you expel the man haters poisoning your feminism ? why you admire them ? # gamer gate # # not #,AGAINST,1274,DEAR FEMINISTS  Why don't you expel the man-haters poisoning your feminism?  Why  you admire them?   #GamerGate #NotY... #SemST
"brandi leigh hh hh its called sexual coercion , and it is the same as rape # rape culture #",FAVOR,1275,"@brandileighhhhh its called sexual coercion, and it is the same as rape. #RapeCulture #SemST"
"i am not free while any woman is unfree , even when her shackles are very different from my own audre lorde # feminist #",FAVOR,1276,"I am not free while any woman is unfree, even when her shackles are very different from my own Audre Lorde #feminist #SemST"
"want to hear the two funniest words in the english language right now ? feminist fellowship ged d it ? fell , ow , ship ?",AGAINST,1277,"Wanna hear the two funniest words in the English language right now?  Feminist fellowship.   Geddit? Fell, ow, ship?   #SemST"
this just in pop culture still hates women,FAVOR,1278,This just in: Pop culture still hates women. #SemST
because young girls are told not to be raped instead of telling boys not to rape,FAVOR,1279,Because young girls are told not to be raped instead of telling boys not to rape #SemST
because the united states is one of the only countries that does n't give paid maternity leave,FAVOR,1280,Because the United States is one of the only countries that doesn't give paid maternity leave #SemST
"because women are seen as soft , weak , and emotional in the eyes of male politicians",FAVOR,1281,"Because women are seen as ""soft,"" ""weak,"" and ""emotional"" in the eyes of male politicians #SemST"
because all human beings are created equally by nature,FAVOR,1282,Because all human beings are created equally by nature. #SemST
un women women und r siege osce rf om it should be considered a hate crime if someone makes a threat against a woman,FAVOR,1283,@UN_Women @WomenUndrSiege @OSCE_RFoM It should be considered a hate crime if someone makes a threat against a woman. #SemST
women who falsely accuse men of rape do not care about exp lot ing the suffering of real rape victims # gamer gate #,AGAINST,1284,Women who falsely accuse men of rape DO NOT care about exploting the suffering of real rape victims.  #GamerGate #SemST
"if the olympics were 100 feminist , the men 's division would be err adic a ted for equality # gamer gate #",AGAINST,1285,"If the Olympics were 100% feminist, the men's division would be erradicated for ""equality""  #GamerGate #SemST"
woman you see me as a sex object ! me you see me as an at the moment,AGAINST,1286,Woman: you see me as a sex object! Me: you see me as an atm. #SemST
njan i boy 99 omer cay ir 1 sahil handa i do n't ever need a man # yes all women #,FAVOR,1287,@njaniboy99 @omercayir1 @Sahil_Handa_ i don't ever need a man #YesAllWomen #SemST
date off campus now part of the regular lineup # spank a feminist # # f emi nazi # # mra # # fak #,AGAINST,1288,DateOffCampus: Now part of the regular lineup  #SpankAFeminist #feminazi #MRA #Fak... #SemST
k wink 884 the wtf magazine games are fat oph obes ever notice there are no morbidly obese characters in video games ? # gamer gate # # not #,NONE,1289,Kwink884 thewtfmagazine gamers are fatophobes. ever notice there are no morbidly obese characters in video games? #GamerGate #Not... #SemST
"toaster head blue eyed gaga l sox mom 47 ba bbs girl 2 mind your own business , vagina did the batteries in your bob die ?",AGAINST,1290,"@toasterhead: @blueeyedgagal @soxmom47 @Babbsgirl2 Mind your own business, cunt.     Did the batteries in your BOB die? #SemST"
women should come with a money back guarantee if this does n't work out because you 're a dumb bitch i should get my money back,AGAINST,1291,Women should come with a money-back guarantee. If this doesn't work out because you're a dumb bitch I should get my money back. #SemST
petition for journalists to stop using man up when they mean demonstrate resilience and mental toughness,FAVOR,1292,"Petition for journalists to stop using ""man up"" when they mean ""demonstrate resilience and mental toughness #SemST"
it 's frustrating awful that the only voices getting access to a wider audience are the voices of hate # confederate flag # # race #,NONE,1293,It's frustrating & awful that the only voices getting access to a wider audience are the voices of hate. #ConfederateFlag #race #SemST
please do n't hate me my last tweet was obviously a joke # love # # rights for all #,NONE,1294,pls don't h8 me my last tweet was OBVIOUSLY a joke #luv #rightsforall #SemST
were even is the clifford on a virginia ? # stop hiding it #,NONE,1295,were even is the clifford on a Virginia? #stophidingit #SemST
"jordan elliott slut is a word made to degrade women , we should n't degrade anyone it 's their body 's they can do what they like",FAVOR,1296,"@jordanelliott_ Slut is a word made to degrade women, we shouldn't degrade anyone - it's their body's they can do what they like #SemST"
"luisa omi elan amazing show in leicester tonight , best comedy show i 've ever seen , incredible ! # upgrade yourself #",NONE,1297,"@luisaomielan amazing show in Leicester tonight, best comedy show I've ever seen, incredible! #upgradeyourself #SemST"
"i 'd rather share the road with a man who just pulled an all nighter and blew a too than a sober , well rested , woman # equality #",AGAINST,1298,"I'd rather share the road with a man who just pulled an all nighter and blew a .2 than a sober, well rested, woman. #Equality #SemST"
"i like how rape is one of the most under reported crimes , but the reported incidents are usually females raping males but hey",AGAINST,1299,"I like how rape is one of the most under reported crimes, but the unreported incidents are usually females raping males. But hey. #SemST"
i 'll gladly accept my face on the least used of the most used bills # never satisfied #,NONE,1300,"I'll gladly accept my face on ""the least used of the most used bills"" #NeverSatisfied #SemST"
i wish people would understand that true feminists want equality for everyone ( even men ) not just girls,FAVOR,1301,i wish people would understand that true feminists want equality for everyone (even men) not just girls . #SemST
"if the confederate flag offends you , good stop making things # politically correct #",NONE,1302,"If the confederate flag offends you, good. Stop making things #politicallycorrect #SemST"
"it 's not a pleasant world , where if you disagree with feminists , you have to fear for your life and freedoms",AGAINST,1303,"It's not a pleasant world, where if you disagree with feminists, you have to fear for your life and freedoms #SemST"
stop with the male animators we want female animators,FAVOR,1304,stop with the male animators we want female animators  #SemST
# feminists # gave women the right to vote # feminists are liars # nevermind too 3 of men that voted to give them that right,AGAINST,1305,#feminists gave women the right to vote. #feministsareliars Nevermind 2/3 of men that voted to give them that right. #SemST
rt vivienne den ue code to hack and evil to destroy time to get back to work and kick some ass # game dev # # female protagonist # # cy be #,FAVOR,1306,RT VivienneDenue: Code to hack and evil to destroy. Time to get back to work and kick some ass. #gamedev #femaleprotagonist #cybe... #SemST
done with crime shows making rape about the father instead of the victim,FAVOR,1307,Done with crime shows making rape about the father instead of the victim #SemST
and when men can only empathize if they picture their daughter going through the same thing,FAVOR,1308,and when men can only empathize if they picture their daughter going through the same thing. #SemST
"mr rep zion this lady on You there is right , radical feminist have the loudest voices while normal , logical feminist are being outspoken",FAVOR,1309,"@MrRepzion This lady on yt is right, Radical feminist have the loudest voices while normal,logical feminist are being outspoken. #SemST"
equal for women why are you on twitter get back in the kitchen # feminist # # f emi nazi # # power to women # # equality #,AGAINST,1310,@equalforwomen why r u on twitter get back in the kitchen #feminist #feminazi #powertowomen #Equality #SemST
"ever fetching i want to chat with a feminist , or a f emi nazi at the the moment just to hear sides yeah know ? # feminist # # f emi nazi #",NONE,1311,"Everfetching: i wanna chat with a feminist, or a feminazi at the the moment. just to hear sides ya know?  #feminist #feminazi #SemST"
"rt lz at s do you know what women should stop wearing after age 30 ? nothing women can wear whatever they want , no matter how old",FAVOR,1312,"RT @LZats: Do you know what women should stop wearing after age 30? Nothing. Women can wear whatever they want, no matter how old. #SemST"
dear feminists the problem with abortion is not too many rapes it is too much fucking without condoms # gamer gate #,AGAINST,1313,"DEAR FEMINISTS  The problem with abortion is not "" too many rapes"" it is too much fucking WITHOUT condoms   #GamerGate #SemST"
multiple abortions means feminists are not using the contraceptives they themselves demanded # gamer gate #,AGAINST,1314,Multiple abortions means Feminists are not using the contraceptives THEY THEMSELVES demanded.  #GamerGate #SemST
multiple abortions is one of the few mistakes in life where you are not expected to learn welcome to feminism,AGAINST,1315,Multiple abortions is one of the few mistakes in life where you are not expected to learn.   Welcome to feminism.  #SemST
"if feminists were honest i do n't want to learn skills , i want others to work under my name # gamer gate #",AGAINST,1316,"IF FEMINISTS WERE HONEST  ""I don't want to learn skills, I want others to work under my name.""  #GamerGate #SemST"
"it is not up to you to contemplate getting fired , feminists will get you fired mercurial 891 mg tow knight # gamer gate #",AGAINST,1317,"It is not up to you to contemplate getting fired, feminists WILL get you fired @Mercurial891 @MGTOWKnight  #GamerGate  #SemST"
"gender research helps to develop nursing research theoretical frameworks , concepts and methodology gender and ed # research #",NONE,1318,"Gender research helps to develop nursing research  theoretical frameworks, concepts and methodology. @genderanded #research #SemST"
i only ever see meritocracy is a myth being pushed by people with no skills trying to buddy buddy their way to the top hmm,NONE,1319,"I only ever see ""meritocracy is a myth"" being pushed by people with no skills trying to buddy-buddy their way to the top. Hmm. #SemST"
